Pollutants
city: Ciudad de M&eacute;xico	
cityCode: MEX
country: M&eacute;xico		
mesurementAgency: SIMAT		
URL: http://www.aire.df.gob.mx
timeStamp:,1997/01/01 al 1997/12/31		
average_interval: 001h		
date,id_station,id_parameter,value,unit
28/01/1997,XAL,PM10,198,2
28/01/1997,MER,PM10,169,2
28/01/1997,PED,PM10,124,2
28/01/1997,CES,PM10,85,2
29/01/1997,LVI,PM10,74,2
29/01/1997,TLA,PM10,146,2
29/01/1997,XAL,PM10,134,2
29/01/1997,MER,PM10,109,2
29/01/1997,PED,PM10,105,2
29/01/1997,CES,PM10,63,2
30/01/1997,LVI,PM10,68,2
30/01/1997,TLA,PM10,135,2
30/01/1997,XAL,PM10,127,2
30/01/1997,MER,PM10,106,2
30/01/1997,PED,PM10,89,2
30/01/1997,CES,PM10,57,2
31/01/1997,LVI,PM10,68,2
31/01/1997,TLA,PM10,134,2
31/01/1997,XAL,PM10,150,2
31/01/1997,MER,PM10,91,2
31/01/1997,PED,PM10,87,2
31/01/1997,CES,PM10,55,2
31/01/1997,NET,PM10,111,2
01/02/1997,LVI,PM10,62,2
01/02/1997,TLA,PM10,128,2
01/02/1997,XAL,PM10,115,2
01/02/1997,MER,PM10,96,2
01/02/1997,PED,PM10,79,2
01/02/1997,CES,PM10,78,2
01/02/1997,NET,PM10,160,2
02/02/1997,LVI,PM10,26,2
02/02/1997,TLA,PM10,46,2
02/02/1997,XAL,PM10,57,2
02/02/1997,MER,PM10,43,2
02/02/1997,PED,PM10,41,2
02/02/1997,CES,PM10,39,2
02/02/1997,NET,PM10,126,2
03/02/1997,LVI,PM10,58,2
03/02/1997,TLA,PM10,129,2
03/02/1997,XAL,PM10,136,2
03/02/1997,MER,PM10,110,2
03/02/1997,PED,PM10,75,2
03/02/1997,CES,PM10,62,2
03/02/1997,NET,PM10,79,2
04/02/1997,LVI,PM10,104,2
04/02/1997,TLA,PM10,171,2
04/02/1997,XAL,PM10,186,2
04/02/1997,MER,PM10,141,2
04/02/1997,PED,PM10,131,2
04/02/1997,CES,PM10,74,2
04/02/1997,NET,PM10,179,2
05/02/1997,LVI,PM10,40,2
05/02/1997,TLA,PM10,83,2
05/02/1997,XAL,PM10,72,2
05/02/1997,MER,PM10,60,2
05/02/1997,PED,PM10,71,2
05/02/1997,CES,PM10,36,2
05/02/1997,NET,PM10,82,2
06/02/1997,LVI,PM10,64,2
06/02/1997,TLA,PM10,133,2
06/02/1997,XAL,PM10,140,2
06/02/1997,MER,PM10,84,2
06/02/1997,PED,PM10,78,2
