Pollutants
city: Ciudad de M&eacute;xico	
cityCode: MEX
country: M&eacute;xico		
mesurementAgency: SIMAT		
URL: http://www.aire.df.gob.mx
timeStamp:,1986/01/01 al 1986/12/31		
average_interval: 001h		
date,id_station,id_parameter,value,unit
09/01/1986,CES,SO2,45,1
10/01/1986,LVI,SO2,62,1
10/01/1986,CES,SO2,57,1
11/01/1986,LVI,SO2,60,1
11/01/1986,CES,SO2,35,1
12/01/1986,TAC,SO2,41,1
12/01/1986,LVI,SO2,66,1
12/01/1986,CES,SO2,34,1
13/01/1986,LVI,SO2,50,1
13/01/1986,CES,SO2,29,1
14/01/1986,LVI,SO2,85,1
14/01/1986,CES,SO2,38,1
15/01/1986,LVI,SO2,89,1
15/01/1986,TLA,SO2,116,1
15/01/1986,CES,SO2,60,1
16/01/1986,LVI,SO2,90,1
16/01/1986,TLA,SO2,112,1
16/01/1986,MER,SO2,36,1
16/01/1986,PED,SO2,43,1
16/01/1986,CES,SO2,44,1
17/01/1986,LVI,SO2,73,1
17/01/1986,TLA,SO2,86,1
17/01/1986,MER,SO2,64,1
17/01/1986,PED,SO2,56,1
17/01/1986,CES,SO2,55,1
18/01/1986,FAC,SO2,56,1
18/01/1986,LVI,SO2,52,1
18/01/1986,TLA,SO2,85,1
18/01/1986,MER,SO2,57,1
18/01/1986,PED,SO2,45,1
18/01/1986,CES,SO2,45,1
19/01/1986,FAC,SO2,39,1
19/01/1986,LVI,SO2,49,1
19/01/1986,TLA,SO2,75,1
19/01/1986,MER,SO2,56,1
19/01/1986,PED,SO2,43,1
19/01/1986,CES,SO2,27,1
20/01/1986,FAC,SO2,54,1
20/01/1986,LVI,SO2,72,1
20/01/1986,TLA,SO2,84,1
20/01/1986,MER,SO2,57,1
20/01/1986,PED,SO2,50,1
20/01/1986,CES,SO2,31,1
21/01/1986,FAC,SO2,63,1
21/01/1986,LVI,SO2,63,1
21/01/1986,TLA,SO2,86,1
21/01/1986,MER,SO2,52,1
21/01/1986,PED,SO2,44,1
22/01/1986,FAC,SO2,42,1
22/01/1986,LVI,SO2,62,1
22/01/1986,PED,SO2,41,1
23/01/1986,FAC,SO2,45,1
23/01/1986,LVI,SO2,46,1
23/01/1986,PED,SO2,36,1
23/01/1986,CES,SO2,1,1
24/01/1986,FAC,SO2,46,1
24/01/1986,LVI,SO2,56,1
24/01/1986,MER,SO2,46,1
24/01/1986,PED,SO2,35,1
24/01/1986,CES,SO2,1,1
24/01/1986,HAN,SO2,19,1
25/01/1986,FAC,SO2,50,1
25/01/1986,LVI,SO2,54,1
25/01/1986,XAL,SO2,43,1
25/01/1986,MER,SO2,46,1
25/01/1986,PED,SO2,34,1
25/01/1986,CES,SO2,28,1
25/01/1986,HAN,SO2,15,1
26/01/1986,FAC,SO2,34,1
26/01/1986,LVI,SO2,31,1
26/01/1986,XAL,SO2,19,1
26/01/1986,MER,SO2,41,1
26/01/1986,PED,SO2,22,1
26/01/1986,CES,SO2,63,1
26/01/1986,HAN,SO2,11,1
27/01/1986,FAC,SO2,40,1
27/01/1986,LVI,SO2,67,1
27/01/1986,XAL,SO2,28,1
27/01/1986,MER,SO2,52,1
27/01/1986,PED,SO2,42,1
27/01/1986,HAN,SO2,14,1
28/01/1986,FAC,SO2,53,1
28/01/1986,LVI,SO2,62,1
28/01/1986,XAL,SO2,31,1
28/01/1986,MER,SO2,50,1
28/01/1986,PED,SO2,38,1
28/01/1986,HAN,SO2,13,1
29/01/1986,FAC,SO2,48,1
29/01/1986,LVI,SO2,67,1
29/01/1986,XAL,SO2,33,1
29/01/1986,MER,SO2,52,1
29/01/1986,PED,SO2,43,1
29/01/1986,HAN,SO2,13,1
01/02/1986,FAC,SO2,37,1
01/02/1986,LPR,SO2,32,1
01/02/1986,LVI,SO2,60,1
01/02/1986,TLA,SO2,33,1
01/02/1986,XAL,SO2,26,1
01/02/1986,MER,SO2,45,1
01/02/1986,PED,SO2,29,1
01/02/1986,CES,SO2,1,1
01/02/1986,HAN,SO2,13,1
02/02/1986,FAC,SO2,35,1
02/02/1986,LPR,SO2,30,1
02/02/1986,LVI,SO2,53,1
02/02/1986,TLA,SO2,32,1
02/02/1986,XAL,SO2,21,1
02/02/1986,MER,SO2,41,1
02/02/1986,PED,SO2,23,1
02/02/1986,CES,SO2,1,1
02/02/1986,HAN,SO2,12,1
03/02/1986,FAC,SO2,36,1
03/02/1986,LPR,SO2,23,1
03/02/1986,LVI,SO2,35,1
03/02/1986,TLA,SO2,40,1
03/02/1986,XAL,SO2,32,1
03/02/1986,MER,SO2,35,1
03/02/1986,PED,SO2,15,1
03/02/1986,CES,SO2,1,1
03/02/1986,HAN,SO2,15,1
04/02/1986,FAC,SO2,24,1
04/02/1986,LVI,SO2,33,1
04/02/1986,XAL,SO2,57,1
04/02/1986,MER,SO2,47,1
04/02/1986,PED,SO2,13,1
04/02/1986,HAN,SO2,34,1
06/02/1986,FAC,SO2,34,1
06/02/1986,LVI,SO2,43,1
06/02/1986,AZC,SO2,36,1
06/02/1986,TLA,SO2,28,1
06/02/1986,XAL,SO2,57,1
06/02/1986,MER,SO2,57,1
06/02/1986,PED,SO2,19,1
06/02/1986,CES,SO2,1,1
07/02/1986,FAC,SO2,30,1
07/02/1986,LPR,SO2,19,1
07/02/1986,AZC,SO2,40,1
07/02/1986,XAL,SO2,41,1
07/02/1986,MER,SO2,56,1
07/02/1986,PED,SO2,20,1
07/02/1986,CES,SO2,1,1
08/02/1986,FAC,SO2,33,1
08/02/1986,LPR,SO2,38,1
08/02/1986,AZC,SO2,32,1
08/02/1986,TLA,SO2,25,1
08/02/1986,XAL,SO2,41,1
08/02/1986,MER,SO2,57,1
08/02/1986,PED,SO2,15,1
08/02/1986,CES,SO2,1,1
09/02/1986,FAC,SO2,27,1
09/02/1986,LPR,SO2,20,1
09/02/1986,AZC,SO2,21,1
09/02/1986,MER,SO2,49,1
09/02/1986,PED,SO2,15,1
09/02/1986,CES,SO2,1,1
10/02/1986,FAC,SO2,32,1
10/02/1986,LPR,SO2,31,1
10/02/1986,AZC,SO2,30,1
10/02/1986,MER,SO2,60,1
10/02/1986,PED,SO2,15,1
10/02/1986,CES,SO2,1,1
11/02/1986,FAC,SO2,36,1
11/02/1986,LPR,SO2,33,1
11/02/1986,AZC,SO2,44,1
11/02/1986,PED,SO2,21,1
12/02/1986,TAC,SO2,45,1
12/02/1986,FAC,SO2,39,1
12/02/1986,LPR,SO2,51,1
12/02/1986,AZC,SO2,41,1
12/02/1986,TLA,SO2,39,1
12/02/1986,MER,SO2,57,1
12/02/1986,PED,SO2,22,1
13/02/1986,TAC,SO2,63,1
13/02/1986,FAC,SO2,48,1
13/02/1986,LPR,SO2,58,1
13/02/1986,AZC,SO2,72,1
13/02/1986,TLA,SO2,50,1
13/02/1986,MER,SO2,67,1
13/02/1986,PED,SO2,39,1
14/02/1986,TAC,SO2,51,1
14/02/1986,FAC,SO2,34,1
14/02/1986,LLA,SO2,44,1
14/02/1986,LPR,SO2,37,1
14/02/1986,LVI,SO2,55,1
14/02/1986,AZC,SO2,37,1
14/02/1986,TLA,SO2,26,1
14/02/1986,MER,SO2,75,1
14/02/1986,PED,SO2,24,1
15/02/1986,TAC,SO2,46,1
15/02/1986,FAC,SO2,31,1
15/02/1986,LLA,SO2,52,1
15/02/1986,LPR,SO2,50,1
15/02/1986,LVI,SO2,61,1
15/02/1986,AZC,SO2,32,1
15/02/1986,TLA,SO2,30,1
15/02/1986,MER,SO2,66,1
15/02/1986,PED,SO2,26,1
15/02/1986,HAN,SO2,115,1
16/02/1986,TAC,SO2,46,1
16/02/1986,FAC,SO2,30,1
16/02/1986,LLA,SO2,26,1
16/02/1986,LPR,SO2,38,1
16/02/1986,LVI,SO2,42,1
16/02/1986,AZC,SO2,27,1
16/02/1986,TLA,SO2,18,1
16/02/1986,MER,SO2,50,1
16/02/1986,PED,SO2,20,1
16/02/1986,HAN,SO2,91,1
17/02/1986,FAC,SO2,37,1
17/02/1986,LLA,SO2,39,1
17/02/1986,LPR,SO2,34,1
17/02/1986,LVI,SO2,61,1
17/02/1986,AZC,SO2,37,1
17/02/1986,TLA,SO2,43,1
17/02/1986,MER,SO2,60,1
17/02/1986,PED,SO2,25,1
17/02/1986,HAN,SO2,116,1
18/02/1986,FAC,SO2,39,1
18/02/1986,LLA,SO2,46,1
18/02/1986,LPR,SO2,47,1
18/02/1986,LVI,SO2,56,1
18/02/1986,AZC,SO2,47,1
18/02/1986,TLA,SO2,31,1
18/02/1986,MER,SO2,59,1
18/02/1986,PED,SO2,31,1
18/02/1986,HAN,SO2,116,1
19/02/1986,FAC,SO2,36,1
19/02/1986,LLA,SO2,65,1
19/02/1986,LPR,SO2,34,1
19/02/1986,LVI,SO2,63,1
19/02/1986,AZC,SO2,48,1
19/02/1986,TLA,SO2,45,1
19/02/1986,MER,SO2,62,1
19/02/1986,PED,SO2,31,1
19/02/1986,HAN,SO2,115,1
20/02/1986,FAC,SO2,42,1
20/02/1986,LPR,SO2,62,1
20/02/1986,LVI,SO2,74,1
20/02/1986,AZC,SO2,53,1
20/02/1986,TLA,SO2,41,1
20/02/1986,MER,SO2,55,1
20/02/1986,PED,SO2,32,1
20/02/1986,HAN,SO2,113,1
21/02/1986,FAC,SO2,39,1
21/02/1986,LPR,SO2,65,1
21/02/1986,LVI,SO2,63,1
21/02/1986,AZC,SO2,46,1
21/02/1986,TLA,SO2,41,1
21/02/1986,MER,SO2,63,1
21/02/1986,PED,SO2,30,1
21/02/1986,HAN,SO2,113,1
22/02/1986,FAC,SO2,33,1
22/02/1986,LPR,SO2,45,1
22/02/1986,LVI,SO2,47,1
22/02/1986,AZC,SO2,38,1
22/02/1986,TLA,SO2,29,1
22/02/1986,MER,SO2,55,1
22/02/1986,PED,SO2,22,1
22/02/1986,HAN,SO2,114,1
25/02/1986,FAC,SO2,34,1
25/02/1986,LLA,SO2,26,1
25/02/1986,LPR,SO2,34,1
25/02/1986,LVI,SO2,52,1
25/02/1986,AZC,SO2,40,1
25/02/1986,TLA,SO2,27,1
25/02/1986,MER,SO2,59,1
25/02/1986,PED,SO2,28,1
25/02/1986,HAN,SO2,95,1
26/02/1986,FAC,SO2,48,1
26/02/1986,LLA,SO2,38,1
26/02/1986,LPR,SO2,60,1
26/02/1986,LVI,SO2,49,1
26/02/1986,AZC,SO2,58,1
26/02/1986,TLA,SO2,38,1
26/02/1986,MER,SO2,54,1
26/02/1986,PED,SO2,37,1
26/02/1986,HAN,SO2,60,1
27/02/1986,FAC,SO2,44,1
27/02/1986,LLA,SO2,45,1
27/02/1986,LPR,SO2,47,1
27/02/1986,LVI,SO2,58,1
27/02/1986,AZC,SO2,59,1
27/02/1986,TLA,SO2,41,1
27/02/1986,MER,SO2,56,1
27/02/1986,PED,SO2,38,1
27/02/1986,HAN,SO2,48,1
28/02/1986,FAC,SO2,43,1
28/02/1986,LLA,SO2,19,1
28/02/1986,LPR,SO2,35,1
28/02/1986,LVI,SO2,60,1
28/02/1986,AZC,SO2,46,1
28/02/1986,TLA,SO2,26,1
28/02/1986,MER,SO2,65,1
28/02/1986,PED,SO2,40,1
28/02/1986,CES,SO2,76,1
28/02/1986,HAN,SO2,49,1
01/03/1986,FAC,SO2,51,1
01/03/1986,LLA,SO2,32,1
01/03/1986,LPR,SO2,46,1
01/03/1986,LVI,SO2,64,1
01/03/1986,AZC,SO2,69,1
01/03/1986,TLA,SO2,29,1
01/03/1986,MER,SO2,63,1
01/03/1986,PED,SO2,45,1
01/03/1986,CES,SO2,74,1
01/03/1986,HAN,SO2,46,1
02/03/1986,FAC,SO2,27,1
02/03/1986,LLA,SO2,15,1
02/03/1986,LPR,SO2,14,1
02/03/1986,LVI,SO2,36,1
02/03/1986,AZC,SO2,35,1
02/03/1986,TLA,SO2,21,1
02/03/1986,MER,SO2,43,1
02/03/1986,PED,SO2,22,1
02/03/1986,CES,SO2,72,1
02/03/1986,HAN,SO2,40,1
03/03/1986,FAC,SO2,35,1
03/03/1986,LLA,SO2,20,1
03/03/1986,LVI,SO2,44,1
03/03/1986,AZC,SO2,43,1
03/03/1986,TLA,SO2,24,1
03/03/1986,MER,SO2,43,1
03/03/1986,PED,SO2,26,1
03/03/1986,CES,SO2,72,1
04/03/1986,FAC,SO2,30,1
04/03/1986,LLA,SO2,12,1
04/03/1986,LPR,SO2,25,1
04/03/1986,LVI,SO2,49,1
04/03/1986,AZC,SO2,46,1
04/03/1986,TLA,SO2,29,1
04/03/1986,PED,SO2,34,1
04/03/1986,CES,SO2,78,1
05/03/1986,FAC,SO2,30,1
05/03/1986,LLA,SO2,7,1
05/03/1986,LVI,SO2,38,1
05/03/1986,AZC,SO2,38,1
05/03/1986,PED,SO2,19,1
05/03/1986,CES,SO2,53,1
06/03/1986,FAC,SO2,35,1
06/03/1986,LLA,SO2,16,1
06/03/1986,LPR,SO2,20,1
06/03/1986,LVI,SO2,49,1
06/03/1986,AZC,SO2,44,1
06/03/1986,TLA,SO2,29,1
06/03/1986,PED,SO2,30,1
06/03/1986,CES,SO2,52,1
07/03/1986,FAC,SO2,28,1
07/03/1986,LLA,SO2,15,1
07/03/1986,LVI,SO2,39,1
07/03/1986,AZC,SO2,38,1
07/03/1986,TLA,SO2,22,1
07/03/1986,PED,SO2,19,1
07/03/1986,CES,SO2,31,1
08/03/1986,FAC,SO2,34,1
08/03/1986,LVI,SO2,45,1
08/03/1986,AZC,SO2,39,1
08/03/1986,TLA,SO2,30,1
08/03/1986,PED,SO2,17,1
08/03/1986,CES,SO2,40,1
09/03/1986,FAC,SO2,28,1
09/03/1986,LVI,SO2,34,1
09/03/1986,AZC,SO2,39,1
09/03/1986,PED,SO2,15,1
09/03/1986,CES,SO2,51,1
09/03/1986,HAN,SO2,26,1
10/03/1986,FAC,SO2,36,1
10/03/1986,LPR,SO2,20,1
10/03/1986,LVI,SO2,61,1
10/03/1986,AZC,SO2,44,1
10/03/1986,TLA,SO2,26,1
10/03/1986,PED,SO2,26,1
10/03/1986,CES,SO2,57,1
10/03/1986,HAN,SO2,17,1
11/03/1986,FAC,SO2,31,1
11/03/1986,LVI,SO2,60,1
11/03/1986,AZC,SO2,46,1
11/03/1986,MER,SO2,53,1
11/03/1986,CES,SO2,55,1
11/03/1986,HAN,SO2,26,1
12/03/1986,FAC,SO2,26,1
12/03/1986,LVI,SO2,48,1
12/03/1986,AZC,SO2,45,1
12/03/1986,MER,SO2,43,1
12/03/1986,CES,SO2,54,1
13/03/1986,LVI,SO2,27,1
13/03/1986,AZC,SO2,30,1
13/03/1986,MER,SO2,44,1
13/03/1986,CES,SO2,41,1
14/03/1986,TAC,SO2,70,1
14/03/1986,FAC,SO2,38,1
14/03/1986,LVI,SO2,54,1
14/03/1986,AZC,SO2,50,1
14/03/1986,TLA,SO2,44,1
14/03/1986,MER,SO2,50,1
14/03/1986,CES,SO2,60,1
16/03/1986,TAC,SO2,64,1
16/03/1986,FAC,SO2,49,1
16/03/1986,LVI,SO2,36,1
16/03/1986,AZC,SO2,38,1
16/03/1986,TLA,SO2,28,1
16/03/1986,MER,SO2,36,1
