Pollutants
city: Ciudad de M&eacute;xico	
cityCode: MEX
country: M&eacute;xico		
mesurementAgency: SIMAT		
URL: http://www.aire.df.gob.mx
timeStamp:,1999/01/01 al 1999/12/31		
average_interval: 001h		
date,id_station,id_parameter,value,unit
01/01/1999,VAL,SO2,15,1
01/01/1999,SUR,SO2,7,1
01/01/1999,TAC,SO2,11,1
01/01/1999,FAC,SO2,5,1
01/01/1999,LLA,SO2,18,1
01/01/1999,LPR,SO2,9,1
01/01/1999,LVI,SO2,10,1
01/01/1999,SAG,SO2,9,1
01/01/1999,AZC,SO2,12,1
01/01/1999,TLA,SO2,6,1
01/01/1999,XAL,SO2,14,1
01/01/1999,MER,SO2,7,1
01/01/1999,PED,SO2,9,1
01/01/1999,CES,SO2,8,1
01/01/1999,HAN,SO2,7,1
01/01/1999,ARA,SO2,7,1
01/01/1999,NET,SO2,9,1
01/01/1999,TLI,SO2,4,1
01/01/1999,ATI,SO2,7,1
01/01/1999,VIF,SO2,6,1
01/01/1999,TAH,SO2,4,1
01/01/1999,LAG,SO2,11,1
01/01/1999,PLA,SO2,19,1
01/01/1999,UIZ,SO2,5,1
01/01/1999,BJU,SO2,10,1
01/01/1999,TAX,SO2,12,1
02/01/1999,VAL,SO2,14,1
02/01/1999,SUR,SO2,6,1
02/01/1999,TAC,SO2,13,1
02/01/1999,FAC,SO2,11,1
02/01/1999,LLA,SO2,8,1
02/01/1999,LPR,SO2,9,1
02/01/1999,LVI,SO2,9,1
02/01/1999,SAG,SO2,6,1
02/01/1999,AZC,SO2,21,1
02/01/1999,TLA,SO2,11,1
02/01/1999,XAL,SO2,13,1
02/01/1999,MER,SO2,10,1
02/01/1999,PED,SO2,8,1
02/01/1999,CES,SO2,6,1
02/01/1999,HAN,SO2,8,1
02/01/1999,ARA,SO2,7,1
02/01/1999,NET,SO2,9,1
02/01/1999,TLI,SO2,4,1
02/01/1999,ATI,SO2,16,1
02/01/1999,VIF,SO2,4,1
02/01/1999,TAH,SO2,4,1
02/01/1999,LAG,SO2,10,1
02/01/1999,PLA,SO2,19,1
02/01/1999,UIZ,SO2,4,1
02/01/1999,BJU,SO2,12,1
02/01/1999,TAX,SO2,17,1
03/01/1999,VAL,SO2,29,1
03/01/1999,SUR,SO2,11,1
03/01/1999,TAC,SO2,18,1
03/01/1999,FAC,SO2,11,1
03/01/1999,LLA,SO2,22,1
03/01/1999,LPR,SO2,9,1
03/01/1999,LVI,SO2,12,1
03/01/1999,SAG,SO2,19,1
03/01/1999,AZC,SO2,43,1
03/01/1999,TLA,SO2,25,1
03/01/1999,XAL,SO2,14,1
03/01/1999,MER,SO2,16,1
03/01/1999,PED,SO2,11,1
03/01/1999,CES,SO2,10,1
03/01/1999,HAN,SO2,22,1
03/01/1999,ARA,SO2,9,1
03/01/1999,NET,SO2,10,1
03/01/1999,TLI,SO2,6,1
03/01/1999,ATI,SO2,16,1
03/01/1999,VIF,SO2,22,1
03/01/1999,TAH,SO2,5,1
03/01/1999,LAG,SO2,21,1
03/01/1999,PLA,SO2,23,1
03/01/1999,UIZ,SO2,6,1
03/01/1999,BJU,SO2,15,1
03/01/1999,TAX,SO2,27,1
04/01/1999,VAL,SO2,24,1
04/01/1999,SUR,SO2,17,1
04/01/1999,TAC,SO2,26,1
04/01/1999,FAC,SO2,31,1
04/01/1999,LLA,SO2,32,1
04/01/1999,LPR,SO2,12,1
04/01/1999,LVI,SO2,11,1
04/01/1999,SAG,SO2,22,1
04/01/1999,AZC,SO2,33,1
04/01/1999,TLA,SO2,22,1
04/01/1999,XAL,SO2,12,1
04/01/1999,MER,SO2,17,1
04/01/1999,PED,SO2,26,1
04/01/1999,CES,SO2,14,1
04/01/1999,HAN,SO2,15,1
04/01/1999,ARA,SO2,9,1
04/01/1999,NET,SO2,14,1
04/01/1999,TLI,SO2,7,1
04/01/1999,ATI,SO2,33,1
04/01/1999,VIF,SO2,36,1
04/01/1999,TAH,SO2,7,1
04/01/1999,LAG,SO2,19,1
04/01/1999,PLA,SO2,32,1
04/01/1999,UIZ,SO2,12,1
04/01/1999,BJU,SO2,19,1
04/01/1999,TAX,SO2,44,1
05/01/1999,VAL,SO2,33,1
05/01/1999,SUR,SO2,16,1
05/01/1999,TAC,SO2,25,1
05/01/1999,FAC,SO2,21,1
05/01/1999,LLA,SO2,15,1
05/01/1999,LPR,SO2,11,1
05/01/1999,LVI,SO2,13,1
05/01/1999,SAG,SO2,14,1
05/01/1999,AZC,SO2,31,1
05/01/1999,TLA,SO2,24,1
05/01/1999,XAL,SO2,7,1
05/01/1999,MER,SO2,19,1
05/01/1999,PED,SO2,23,1
05/01/1999,CES,SO2,14,1
05/01/1999,HAN,SO2,29,1
05/01/1999,ARA,SO2,9,1
05/01/1999,NET,SO2,12,1
05/01/1999,TLI,SO2,7,1
05/01/1999,ATI,SO2,24,1
05/01/1999,VIF,SO2,18,1
05/01/1999,TAH,SO2,8,1
05/01/1999,LAG,SO2,21,1
05/01/1999,PLA,SO2,21,1
05/01/1999,UIZ,SO2,14,1
05/01/1999,BJU,SO2,19,1
05/01/1999,TAX,SO2,38,1
06/01/1999,VAL,SO2,30,1
06/01/1999,SUR,SO2,17,1
06/01/1999,TAC,SO2,30,1
06/01/1999,FAC,SO2,23,1
06/01/1999,LLA,SO2,16,1
06/01/1999,LPR,SO2,12,1
06/01/1999,LVI,SO2,13,1
06/01/1999,SAG,SO2,17,1
06/01/1999,AZC,SO2,43,1
06/01/1999,TLA,SO2,27,1
06/01/1999,XAL,SO2,7,1
06/01/1999,MER,SO2,18,1
06/01/1999,PED,SO2,17,1
06/01/1999,CES,SO2,14,1
06/01/1999,HAN,SO2,51,1
06/01/1999,ARA,SO2,11,1
06/01/1999,NET,SO2,13,1
06/01/1999,TLI,SO2,6,1
06/01/1999,ATI,SO2,27,1
06/01/1999,VIF,SO2,11,1
06/01/1999,TAH,SO2,8,1
06/01/1999,LAG,SO2,24,1
06/01/1999,PLA,SO2,56,1
06/01/1999,UIZ,SO2,11,1
06/01/1999,BJU,SO2,18,1
06/01/1999,TAX,SO2,40,1
07/01/1999,VAL,SO2,19,1
07/01/1999,SUR,SO2,10,1
07/01/1999,TAC,SO2,18,1
07/01/1999,FAC,SO2,10,1
07/01/1999,LLA,SO2,13,1
07/01/1999,LPR,SO2,10,1
07/01/1999,LVI,SO2,12,1
07/01/1999,SAG,SO2,9,1
07/01/1999,AZC,SO2,19,1
07/01/1999,TLA,SO2,13,1
07/01/1999,XAL,SO2,8,1
07/01/1999,MER,SO2,11,1
07/01/1999,PED,SO2,21,1
07/01/1999,CES,SO2,14,1
07/01/1999,HAN,SO2,49,1
07/01/1999,ARA,SO2,7,1
07/01/1999,NET,SO2,9,1
07/01/1999,TLI,SO2,5,1
07/01/1999,ATI,SO2,15,1
07/01/1999,VIF,SO2,7,1
07/01/1999,TAH,SO2,5,1
07/01/1999,LAG,SO2,15,1
07/01/1999,PLA,SO2,35,1
07/01/1999,UIZ,SO2,6,1
07/01/1999,BJU,SO2,8,1
07/01/1999,TAX,SO2,24,1
08/01/1999,VAL,SO2,18,1
08/01/1999,SUR,SO2,8,1
08/01/1999,TAC,SO2,14,1
08/01/1999,FAC,SO2,7,1
08/01/1999,LLA,SO2,16,1
08/01/1999,LPR,SO2,11,1
08/01/1999,LVI,SO2,11,1
08/01/1999,SAG,SO2,8,1
08/01/1999,AZC,SO2,17,1
08/01/1999,TLA,SO2,11,1
08/01/1999,XAL,SO2,7,1
08/01/1999,MER,SO2,10,1
08/01/1999,PED,SO2,14,1
08/01/1999,CES,SO2,14,1
08/01/1999,HAN,SO2,26,1
08/01/1999,ARA,SO2,7,1
08/01/1999,NET,SO2,7,1
08/01/1999,TLI,SO2,5,1
08/01/1999,ATI,SO2,12,1
08/01/1999,VIF,SO2,6,1
08/01/1999,TAH,SO2,4,1
08/01/1999,LAG,SO2,14,1
08/01/1999,PLA,SO2,25,1
08/01/1999,UIZ,SO2,5,1
08/01/1999,BJU,SO2,6,1
08/01/1999,TAX,SO2,15,1
09/01/1999,VAL,SO2,15,1
09/01/1999,SUR,SO2,8,1
09/01/1999,TAC,SO2,14,1
09/01/1999,FAC,SO2,7,1
09/01/1999,LLA,SO2,14,1
09/01/1999,LPR,SO2,11,1
09/01/1999,LVI,SO2,10,1
09/01/1999,SAG,SO2,8,1
09/01/1999,AZC,SO2,17,1
09/01/1999,TLA,SO2,9,1
09/01/1999,XAL,SO2,6,1
09/01/1999,MER,SO2,9,1
09/01/1999,PED,SO2,13,1
09/01/1999,CES,SO2,13,1
09/01/1999,HAN,SO2,7,1
09/01/1999,ARA,SO2,7,1
09/01/1999,NET,SO2,7,1
09/01/1999,TLI,SO2,5,1
09/01/1999,ATI,SO2,11,1
09/01/1999,VIF,SO2,5,1
09/01/1999,TAH,SO2,5,1
09/01/1999,LAG,SO2,13,1
09/01/1999,PLA,SO2,31,1
09/01/1999,UIZ,SO2,6,1
09/01/1999,BJU,SO2,6,1
09/01/1999,TAX,SO2,19,1
10/01/1999,VAL,SO2,28,1
10/01/1999,SUR,SO2,11,1
10/01/1999,TAC,SO2,28,1
10/01/1999,FAC,SO2,27,1
10/01/1999,LLA,SO2,8,1
10/01/1999,LPR,SO2,13,1
10/01/1999,LVI,SO2,12,1
10/01/1999,SAG,SO2,11,1
10/01/1999,AZC,SO2,47,1
10/01/1999,TLA,SO2,32,1
10/01/1999,XAL,SO2,6,1
10/01/1999,MER,SO2,16,1
10/01/1999,PED,SO2,22,1
10/01/1999,CES,SO2,9,1
10/01/1999,HAN,SO2,11,1
10/01/1999,ARA,SO2,9,1
10/01/1999,NET,SO2,12,1
10/01/1999,TLI,SO2,5,1
10/01/1999,ATI,SO2,29,1
10/01/1999,VIF,SO2,11,1
10/01/1999,TAH,SO2,5,1
10/01/1999,LAG,SO2,24,1
10/01/1999,PLA,SO2,40,1
10/01/1999,UIZ,SO2,8,1
10/01/1999,BJU,SO2,17,1
10/01/1999,TAX,SO2,29,1
11/01/1999,VAL,SO2,38,1
11/01/1999,SUR,SO2,15,1
