Pollutants
city: Ciudad de M&eacute;xico	
cityCode: MEX
country: M&eacute;xico		
mesurementAgency: SIMAT		
URL: http://www.aire.df.gob.mx
timeStamp:,1996/01/01 al 1996/12/31		
average_interval: 001h		
date,id_station,id_parameter,value,unit
01/01/1996,VAL,SO2,13,1
01/01/1996,SUR,SO2,19,1
01/01/1996,TAC,SO2,12,1
01/01/1996,FAC,SO2,12,1
01/01/1996,LLA,SO2,12,1
01/01/1996,LPR,SO2,19,1
01/01/1996,LVI,SO2,13,1
01/01/1996,SAG,SO2,13,1
01/01/1996,AZC,SO2,13,1
01/01/1996,TLA,SO2,12,1
01/01/1996,XAL,SO2,12,1
01/01/1996,MER,SO2,13,1
01/01/1996,PED,SO2,13,1
01/01/1996,CES,SO2,12,1
01/01/1996,HAN,SO2,14,1
01/01/1996,ARA,SO2,11,1
01/01/1996,NET,SO2,14,1
01/01/1996,TLI,SO2,13,1
01/01/1996,ATI,SO2,13,1
01/01/1996,VIF,SO2,12,1
01/01/1996,TAH,SO2,19,1
01/01/1996,LAG,SO2,12,1
01/01/1996,PLA,SO2,12,1
01/01/1996,UIZ,SO2,13,1
01/01/1996,BJU,SO2,13,1
01/01/1996,TAX,SO2,13,1
02/01/1996,VAL,SO2,14,1
02/01/1996,SUR,SO2,24,1
02/01/1996,TAC,SO2,9,1
02/01/1996,LLA,SO2,11,1
02/01/1996,LPR,SO2,19,1
02/01/1996,LVI,SO2,14,1
02/01/1996,SAG,SO2,12,1
02/01/1996,AZC,SO2,11,1
02/01/1996,TLA,SO2,13,1
02/01/1996,XAL,SO2,11,1
02/01/1996,MER,SO2,10,1
02/01/1996,PED,SO2,13,1
02/01/1996,CES,SO2,12,1
02/01/1996,HAN,SO2,14,1
02/01/1996,ARA,SO2,10,1
02/01/1996,NET,SO2,15,1
02/01/1996,VIF,SO2,11,1
02/01/1996,TAH,SO2,24,1
02/01/1996,LAG,SO2,11,1
02/01/1996,PLA,SO2,11,1
02/01/1996,UIZ,SO2,21,1
02/01/1996,BJU,SO2,14,1
02/01/1996,TAX,SO2,12,1
03/01/1996,VAL,SO2,19,1
03/01/1996,SUR,SO2,24,1
03/01/1996,TAC,SO2,10,1
03/01/1996,FAC,SO2,13,1
03/01/1996,LLA,SO2,12,1
03/01/1996,LPR,SO2,26,1
03/01/1996,LVI,SO2,22,1
03/01/1996,SAG,SO2,12,1
03/01/1996,AZC,SO2,15,1
03/01/1996,TLA,SO2,14,1
03/01/1996,XAL,SO2,15,1
03/01/1996,MER,SO2,11,1
03/01/1996,PED,SO2,12,1
03/01/1996,CES,SO2,13,1
03/01/1996,HAN,SO2,13,1
03/01/1996,ARA,SO2,10,1
03/01/1996,NET,SO2,16,1
03/01/1996,VIF,SO2,11,1
03/01/1996,TAH,SO2,25,1
03/01/1996,LAG,SO2,13,1
03/01/1996,PLA,SO2,11,1
03/01/1996,UIZ,SO2,23,1
03/01/1996,BJU,SO2,12,1
03/01/1996,TAX,SO2,13,1
04/01/1996,VAL,SO2,18,1
04/01/1996,SUR,SO2,22,1
04/01/1996,TAC,SO2,11,1
04/01/1996,FAC,SO2,11,1
04/01/1996,LLA,SO2,13,1
04/01/1996,LPR,SO2,19,1
04/01/1996,LVI,SO2,23,1
04/01/1996,SAG,SO2,12,1
04/01/1996,AZC,SO2,13,1
04/01/1996,TLA,SO2,14,1
04/01/1996,XAL,SO2,14,1
04/01/1996,MER,SO2,13,1
04/01/1996,PED,SO2,12,1
04/01/1996,CES,SO2,13,1
04/01/1996,HAN,SO2,16,1
04/01/1996,ARA,SO2,11,1
04/01/1996,NET,SO2,16,1
04/01/1996,TAH,SO2,24,1
04/01/1996,LAG,SO2,10,1
04/01/1996,PLA,SO2,12,1
04/01/1996,UIZ,SO2,20,1
